"tankID","X205A_origin","Basket","fishID","witroxChannel","respirometryChamber","witroxFileName","controlChamber","Date","mass_g","OBS","tempCelsius","tempKelvin","boltzmannK","invKT","lnMass_g","color","shape","timeDays","tankN","ch","respRate_mlO2_h","respRate_mgO2_h","respRate_gC_d","respRate_j_d","lnRespRate_j_d"
"20_2","",3,"20_2_3","2N",2,"20_C_new_witrox_23.txt","Control_20_23",2018-07-13,0.178,"",20,293.15,8.62e-05,-0.873428112981714,-1.72597172869005,"tomato",21,92,"2","channel_2",0.066671997990708,0.0952742851287218,0.000857468566158496,33.4412740801814,3.50979088797459
"20_2","",4,"20_2_4","3N",3,"20_C_new_witrox_23.txt","Control_20_23",2018-07-13,0.114,"",20,293.15,8.62e-05,-0.873428112981714,-2.17155683058764,"tomato",21,92,"2","channel_3",0.0582567563859238,0.0832489048754851,0.000749240143879366,29.2203656112953,3.37486591860893
"20_3","",4,"20_3_4","4N",4,"20_C_new_witrox_23.txt","Control_20_23",2018-07-13,0.2364,"",20,293.15,8.62e-05,-0.873428112981714,-1.44222999345019,"tomato",21,92,"3","channel_4",0.0779617358048594,0.111407320465144,0.0010026658841863,39.1039694832656,3.66622398314952
"20_3","",5,"20_3_5","1N",9,"20_C_new_witrox_24.txt","Control_20_23",2018-07-13,0.2262,"",20,293.15,8.62e-05,-0.873428112981714,-1.48633571530012,"tomato",21,92,"3","channel_1",0.0515531149237672,0.0736694012260634,0.00066302461103457,25.8579598303482,3.25261847736021
"20_2","",5,"20_2_5","2N",10,"20_C_new_witrox_24.txt","Control_20_23",2018-07-13,0.2267,"",20,293.15,8.62e-05,-0.873428112981714,-1.48412772146865,"tomato",21,92,"2","channel_2",0.0423319402092415,0.0604923425590062,0.000544431083031055,21.2328122382112,3.05554773223733
"20_4","",3,"20_4_3","3N",11,"20_C_new_witrox_24.txt","Control_20_23",2018-07-13,0.2006,"",20,293.15,8.62e-05,-0.873428112981714,-1.6064424034543,"tomato",21,92,"4","channel_3",0.0323928752562069,0.0462894187411196,0.000416604768670076,16.247585978133,2.78794434254851
"20_4","",2,"20_4_2","4N",12,"20_C_new_witrox_24.txt","Control_20_23",2018-07-13,0.3657,"",20,293.15,8.62e-05,-0.873428112981714,-1.0059419538268,"tomato",21,92,"4","channel_4",0.075144836500062,0.107381971358589,0.000966437742227297,37.6910719468646,3.62942324802251
"29_4","",5,"29_4_5","2N",10,"29_C_new_witrox_24.txt","Control_29_24",2018-07-13,0.3662,"",29,302.15,8.62e-05,0.305324711834194,-1.00457564674173,"seagreen3",23,92,"4","channel_2",0.170003645821752,0.242935209879283,0.00218641688891355,85.2702586676285,4.44582572626206
"29_3","",5,"29_3_5","3N",11,"29_C_new_witrox_24.txt","Control_29_24",2018-07-13,0.2749,"",29,302.15,8.62e-05,0.305324711834194,-1.29134788381094,"seagreen3",23,92,"3","channel_3",0.0787605431288292,0.112548816131097,0.00101293934517987,39.504634462015,3.67641799317695
"29_4","",1,"29_4_1","4N",12,"29_C_new_witrox_24.txt","Control_29_24",2018-07-13,0.3268,"",29,302.15,8.62e-05,0.305324711834194,-1.11840691599629,"seagreen3",23,92,"4","channel_4",0.138762103786754,0.198291046311272,0.00178461941680145,69.6001572552565,4.24276682675243
"26_4","",4,"26_4_4","1O",5,"26_C_old_witrox_1.txt","Control_26_1",2018-05-23,0.0672,"",26,299.15,8.62e-05,-0.0797122156768461,-2.70008203145303,"dodgerblue2",22,41,"4","channel_1",0.0656352153381256,0.0937927227181815,0.000844134504463633,32.9212456740817,3.49411821452438
"26_4","",1,"26_4_1","2O",6,"26_C_old_witrox_1.txt","Control_26_1",2018-05-23,0.0785,"",26,299.15,8.62e-05,-0.0797122156768461,-2.54465665419377,"dodgerblue2",22,41,"4","channel_2",0.0564420838916483,0.0806557378811655,0.000725901640930489,28.3101639962891,3.34322089198195
"26_2","",2,"26_2_2","3O",7,"26_C_old_witrox_1.txt","Control_26_1",2018-05-23,0.0697,"",26,299.15,8.62e-05,-0.0797122156768461,-2.66355496121566,"dodgerblue2",22,41,"2","channel_3",0.0625278281778145,0.0893522664660969,0.000804170398194872,31.3626455296,3.4456175519241
"26_2","",3,"26_2_3","1O",13,"26_C_old_witrox_2.txt","Control_26_1",2018-05-23,0.0529,"",26,299.15,8.62e-05,-0.0797122156768461,-2.93935194011788,"dodgerblue2",22,41,"2","channel_1",0.0277245950731132,0.0396184463594788,0.000356566017235309,13.9060746721771,2.63232577144359
"26_1","",5,"26_1_5","2O",14,"26_C_old_witrox_2.txt","Control_26_1",2018-05-23,0.086,"",26,299.15,8.62e-05,-0.0797122156768461,-2.45340798272863,"dodgerblue2",22,41,"1","channel_2",0.0292088439079912,0.0417394379445194,0.000375654941500674,14.6505427185263,2.6844773804101
"26_4","",3,"26_4_3","3O",15,"26_C_old_witrox_2.txt","Control_26_1",2018-05-23,0.0714,"",26,299.15,8.62e-05,-0.0797122156768461,-2.6394574096366,"dodgerblue2",22,41,"4","channel_3",0.0379146228672954,0.0541799960773651,0.000487619964696286,19.0171786231551,2.94534270874062
"26_3","",4,"26_3_4","1O",13,"26_C_old_witrox_3.txt","Control_26_3",2018-05-23,0.09,"",26,299.15,8.62e-05,-0.0797122156768461,-2.40794560865187,"dodgerblue2",22,41,"3","channel_1",0.0291436081937727,0.0416462161089012,0.000374815944980111,14.6178218542243,2.68224145924323
"26_3","",1,"26_3_1","2O",14,"26_C_old_witrox_3.txt","Control_26_3",2018-05-23,0.1035,"",26,299.15,8.62e-05,-0.0797122156768461,-2.26818366627671,"dodgerblue2",22,41,"3","channel_2",0.0512447680087574,0.0732287734845143,0.000659058961360629,25.7032994930645,3.24661936860468
"32_4","",4,"32_4_4","1O",5,"32_C_old_witrox_1.txt","Control_32_1",2018-05-23,0.1025,"",32,305.15,8.62e-05,0.682790865741871,-2.27789248040367,"purple",24,41,"4","channel_1",0.0685678687718971,0.097983484475041,0.000881851360275369,34.3922030507394,3.53782988318735
"32_2","",4,"32_2_4","2O",6,"32_C_old_witrox_1.txt","Control_32_1",2018-05-23,0.0818,"",32,305.15,8.62e-05,0.682790865741871,-2.50347803537344,"purple",24,41,"2","channel_2",0.0491335025760167,0.0702117751811279,0.000631905976630151,24.6443330885759,3.20454697907202
"32_2","",3,"32_2_3","3O",7,"32_C_old_witrox_1.txt","Control_32_1",2018-05-23,0.0827,"",32,305.15,8.62e-05,0.682790865741871,-2.49253567695249,"purple",24,41,"2","channel_3",0.0521061164945962,0.074459640470778,0.000670136764237002,26.1353338052431,3.26328818442857
"29_1","",5,"29_1_5","1O",5,"29_C_old_witrox_1.txt","Control_29_1",2018-05-24,0.0748,"",29,302.15,8.62e-05,0.305324711834194,-2.59293739400171,"seagreen3",23,42,"1","channel_1",0.065482557123744,0.0935745741298302,0.000842171167168472,32.8446755195704,3.49178964715331
"29_2","",1,"29_2_1","2O",6,"29_C_old_witrox_1.txt","Control_29_1",2018-05-24,0.0941,"",29,302.15,8.62e-05,0.305324711834194,-2.3633972323908,"seagreen3",23,42,"2","channel_2",0.0572515936106009,0.0818125272695488,0.000736312745425939,28.7161970716116,3.35746132147142
"29_2","",2,"29_2_2","3O",7,"29_C_old_witrox_1.txt","Control_29_1",2018-05-24,0.093,"",29,302.15,8.62e-05,0.305324711834194,-2.37515578582888,"seagreen3",23,42,"2","channel_3",0.0539664350680202,0.0771180357122008,0.000694062321409807,27.0684305349825,3.29836812392482
"29_3","",2,"29_3_2","1O",13,"29_C_old_witrox_2.txt","Control_29_1",2018-05-24,0.0764,"",29,302.15,8.62e-05,0.305324711834194,-2.57177258280966,"seagreen3",23,42,"3","channel_1",0.032409247380415,0.046312814506613,0.000416815330559517,16.2557978918212,2.78844963848298
"29_3","",3,"29_3_3","2O",14,"29_C_old_witrox_2.txt","Control_29_1",2018-05-24,0.1168,"",29,302.15,8.62e-05,0.305324711834194,-2.14729220858801,"seagreen3",23,42,"3","channel_2",0.0801399227912394,0.114519949668681,0.00103067954701813,40.196502333707,3.69377998521548
"29_3","",4,"29_3_4","3O",15,"29_C_old_witrox_2.txt","Control_29_1",2018-05-24,0.1065,"",29,302.15,8.62e-05,0.305324711834194,-2.23961029383266,"seagreen3",23,42,"3","channel_3",0.0762889806311314,0.109016953321887,0.000981152579896981,38.2649506159823,3.64453434968173
"32_4","",2,"32_4_2","1O",5,"32_C_old_witrox_2.txt","Control_32_2",2018-05-24,0.0659,"",32,305.15,8.62e-05,0.682790865741871,-2.71961683747368,"purple",24,42,"4","channel_1",0.0515194035039109,0.0736212276070887,0.000662591048463798,25.8410508900881,3.25196434720849
"32_3","",5,"32_3_5","2O",6,"32_C_old_witrox_2.txt","Control_32_2",2018-05-24,0.076,"",32,305.15,8.62e-05,0.682790865741871,-2.57702193869581,"purple",24,42,"3","channel_2",0.0743339288006415,0.106223184256117,0.00095600865830505,37.284337673897,3.61857333696234
"32_1","",5,"32_1_5","3O",7,"32_C_old_witrox_2.txt","Control_32_2",2018-05-24,0.0898,"",32,305.15,8.62e-05,0.682790865741871,-2.41017030367398,"purple",24,42,"1","channel_3",0.0674856199857151,0.0964369509595868,0.000867932558636281,33.849369786815,3.52192038136562
"32_3","",3,"32_3_3","1O",13,"32_C_old_witrox_3.txt","Control_32_2",2018-05-24,0.0809,"",32,305.15,8.62e-05,0.682790865741871,-2.51454145491769,"purple",24,42,"3","channel_1",0.052450470220041,0.0749517219444385,0.000674565497499947,26.3080544024979,3.26987514334399
"20_1","",5,"20_1_5","1O",5,"20_C_old_witrox_1.txt","Control_20_1",2018-05-25,0.0826,"",20,293.15,8.62e-05,-0.873428112981714,-2.4937455984552,"tomato",21,43,"1","channel_1",0.0336802448722618,0.0481290699224621,0.000433161629302159,16.8933035427842,2.82691730333325
"20_2","",1,"20_2_1","2O",6,"20_C_old_witrox_1.txt","Control_20_1",2018-05-25,0.0636,"",20,293.15,8.62e-05,-0.873428112981714,-2.75514180863606,"tomato",21,43,"2","channel_2",0.0300572365090545,0.0429517909714389,0.00038656611874295,15.0760786309751,2.71310929103039
"20_2","",2,"20_2_2","3O",7,"20_C_old_witrox_1.txt","Control_20_1",2018-05-25,0.0302,"",20,293.15,8.62e-05,-0.873428112981714,-3.49991335460131,"tomato",21,43,"2","channel_3",0.0113263559089794,0.0161853625939315,0.000145668263345384,5.68106227046996,1.73713823469604
"20_3","",3,"20_3_3","1O",5,"20_C_old_witrox_2.txt","Control_20_2",2018-05-25,0.0554,"",20,293.15,8.62e-05,-0.873428112981714,-2.8931756852289,"tomato",21,43,"3","channel_1",0.0354379001552235,0.0506407593218144,0.000455766833896329,17.7749065219568,2.87778771671384
"20_3","",4,"20_3_4","2O",6,"20_C_old_witrox_2.txt","Control_20_2",2018-05-25,0.0566,"",20,293.15,8.62e-05,-0.873428112981714,-2.871746293773,"tomato",21,43,"3","channel_2",0.030502639200443,0.0435882714174331,0.000392294442756898,15.299483267519,2.72781905446329
"20_3","",5,"20_3_5","3O",7,"20_C_old_witrox_2.txt","Control_20_2",2018-05-25,0.0628,"",20,293.15,8.62e-05,-0.873428112981714,-2.76780020550798,"tomato",21,43,"3","channel_3",0.0325332931757283,0.0464900759481158,0.000418410683533042,16.3180166577886,2.79226981382902
"20_4","",5,"20_4_5","1O",13,"20_C_old_witrox_3.txt","Control_20_2",2018-05-25,0.094,"",20,293.15,8.62e-05,-0.873428112981714,-2.36446049671213,"tomato",21,43,"4","channel_1",0.0371110913626055,0.0530317495571633,0.000477285746014469,18.6141440945643,2.92392172692644
"20_2","",3,"20_2_3","2O",14,"20_C_old_witrox_3.txt","Control_20_2",2018-05-25,0.037,"",20,293.15,8.62e-05,-0.873428112981714,-3.29683736633791,"tomato",21,43,"2","channel_2",0.012828475862637,0.0183318920077083,0.000164987028069374,6.4344940947056,1.86167322019618
"29_4","",4,"29_4_4","1O",13,"29_C_old_witrox_3.txt","Control_29_3",2018-05-25,0.072,"",29,302.15,8.62e-05,0.305324711834194,-2.63108915996608,"seagreen3",23,43,"4","channel_1",0.0625706297622551,0.0894134299302625,0.000804720869372362,31.3841139055221,3.44630183831445
"29_4","",5,"29_4_5","2O",14,"29_C_old_witrox_3.txt","Control_29_3",2018-05-25,0.0973,"",29,302.15,8.62e-05,0.305324711834194,-2.32995628979018,"seagreen3",23,43,"4","channel_2",0.0564211014507035,0.0806257539730553,0.000725631785757498,28.2996396445424,3.34284907115973
"26_4","",4,"26_4_4","4O",5,"26_C_old_witrox_4.txt","Control_26_4",2018-05-30,0.1029,"",26,299.15,8.62e-05,-0.0797122156768461,-2.27399763614213,"dodgerblue2",22,48,"4","channel_4",0.0385638586016248,0.0551077539417219,0.000495969785475497,19.3428216335444,2.96232137563691
"26_3","",4,"26_3_4","2O",6,"26_C_old_witrox_4.txt","Control_26_4",2018-05-30,0.1245,"",26,299.15,8.62e-05,-0.0797122156768461,-2.08344956307737,"dodgerblue2",22,48,"3","channel_2",0.0640519206866335,0.0915301946611992,0.000823771751950793,32.1270983260809,3.46969985862566
"26_3","",5,"26_3_5","3O",7,"26_C_old_witrox_4.txt","Control_26_4",2018-05-30,0.1265,"",26,299.15,8.62e-05,-0.0797122156768461,-2.06751297081456,"dodgerblue2",22,48,"3","channel_3",0.0669003339140163,0.0956005771631293,0.000860405194468163,33.5558025842584,3.51320980179409
"26_4","",5,"26_4_5","1O",13,"26_C_old_witrox_5.txt","Control_26_4",2018-05-30,0.0879,"",26,299.15,8.62e-05,-0.0797122156768461,-2.43155547429101,"dodgerblue2",22,48,"4","channel_1",0.0468120665051372,0.066894443035841,0.000602049987322569,23.4799495055802,3.15614684442863
"26_4","",2,"26_4_2","2O",14,"26_C_old_witrox_5.txt","Control_26_4",2018-05-30,0.1233,"",26,299.15,8.62e-05,-0.0797122156768461,-2.09313486881184,"dodgerblue2",22,48,"4","channel_2",0.0550020783525819,0.0785979699658396,0.000707381729692556,27.5878874580097,3.31737681617874
"26_4","",3,"26_4_3","3O",15,"26_C_old_witrox_5.txt","Control_26_4",2018-05-30,0.1397,"",26,299.15,8.62e-05,-0.0797122156768461,-1.96825801271922,"dodgerblue2",22,48,"4","channel_3",0.0786403002898082,0.112376989114136,0.00101139290202722,39.4443231790617,3.67489013780082
"26_1","",4,"26_1_4","1O",13,"26_C_old_witrox_6.txt","Control_26_6",2018-05-30,0.1443,"",26,299.15,8.62e-05,-0.0797122156768461,-1.93586081320231,"dodgerblue2",22,48,"1","channel_1",0.0976577406673104,0.139552911413587,0.00125597620272228,48.9830719061689,3.89147476711899
"26_2","",5,"26_2_5","2O",14,"26_C_old_witrox_6.txt","Control_26_6",2018-05-30,0.1476,"",26,299.15,8.62e-05,-0.0797122156768461,-1.91324936681576,"dodgerblue2",22,48,"2","channel_2",0.0889987654998308,0.127179235899258,0.00114461312309332,44.6399118006396,3.79862834227898
"32_3","",1,"32_3_1","1O",5,"32_C_old_witrox_4.txt","Control_32_4",2018-05-30,0.1574,"",32,305.15,8.62e-05,0.682790865741871,-1.84896494299883,"purple",24,48,"3","channel_1",0.0946084188283497,0.135195430505712,0.0012167588745514,47.4535961075048,3.85975230948675
"32_1","",1,"32_1_1","2O",6,"32_C_old_witrox_4.txt","Control_32_4",2018-05-30,0.1014,"",32,305.15,8.62e-05,0.682790865741871,-2.28868218782505,"purple",24,48,"1","channel_2",0.0702708252113411,0.100417009227006,0.000903753083043058,35.2463702386792,3.56236255200394
"32_2","",1,"32_2_1","3O",7,"32_C_old_witrox_4.txt","Control_32_4",2018-05-30,0.113,"",32,305.15,8.62e-05,0.682790865741871,-2.1803674602698,"purple",24,48,"2","channel_3",0.104638100098384,0.14952784504059,0.00134575060536531,52.4842736092471,3.96051357442337
"29_1","",4,"29_1_4","1O",5,"29_C_old_witrox_4.txt","Control_29_4",2018-05-31,0.096,"",29,302.15,8.62e-05,0.305324711834194,-2.3434070875143,"seagreen3",23,49,"1","channel_1",0.0721042041501675,0.103036907730589,0.000927332169575305,36.1659546134369,3.58811819601086
"29_3","",4,"29_3_4","2O",6,"29_C_old_witrox_4.txt","Control_29_4",2018-05-31,0.1807,"",29,302.15,8.62e-05,0.305324711834194,-1.71091708138395,"seagreen3",23,49,"3","channel_2",0.103123894258514,0.147364044895416,0.00132627640405875,51.7247797582911,3.94593696568714
"29_3","",2,"29_3_2","3O",7,"29_C_old_witrox_4.txt","Control_29_4",2018-05-31,0.1453,"",29,302.15,8.62e-05,0.305324711834194,-1.9289547084059,"seagreen3",23,49,"3","channel_3",0.10341954016768,0.147786522899615,0.00133007870609653,51.8730695377648,3.94879976412858
"29_2","",5,"29_2_5","1O",13,"29_C_old_witrox_5.txt","Control_29_4",2018-05-31,0.1028,"",29,302.15,8.62e-05,0.305324711834194,-2.27496992596107,"seagreen3",23,49,"2","channel_1",0.0945060559665299,0.135049153976171,0.00121544238578554,47.4022530456361,3.85866976017975
"29_1","",5,"29_1_5","2O",14,"29_C_old_witrox_5.txt","Control_29_4",2018-05-31,0.1191,"",29,302.15,8.62e-05,0.305324711834194,-2.12779180262088,"seagreen3",23,49,"1","channel_2",0.0587025065256687,0.0838858818251805,0.000754972936426625,29.4439445206384,3.38248826996151
"29_2","",1,"29_2_1","3O",15,"29_C_old_witrox_5.txt","Control_29_4",2018-05-31,0.1397,"",29,302.15,8.62e-05,0.305324711834194,-1.96825801271922,"seagreen3",23,49,"2","channel_3",0.140470125767077,0.200731809721153,0.00180658628749037,70.4568652121246,4.25500068160439
"32_3","",3,"32_3_3","1O",5,"32_C_old_witrox_5.txt","Control_32_5",2018-05-31,0.1531,"",32,305.15,8.62e-05,0.682790865741871,-1.8766639763185,"purple",24,49,"3","channel_1",0.0954597710800681,0.136412012873417,0.00122770811586076,47.8806165185695,3.86871075693456
"32_4","",1,"32_4_1","2O",6,"32_C_old_witrox_5.txt","Control_32_5",2018-05-31,0.1255,"",32,305.15,8.62e-05,0.682790865741871,-2.0754495204103,"purple",24,49,"4","channel_2",0.0881308814940632,0.125939029655016,0.00113345126689515,44.2045994089108,3.78882884269502
"32_1","",2,"32_1_2","3O",7,"32_C_old_witrox_5.txt","Control_32_5",2018-05-31,0.1131,"",32,305.15,8.62e-05,0.682790865741871,-2.17948289586006,"purple",24,49,"1","channel_3",0.0625802451747652,0.0894271703547395,0.000804844533192655,31.3889367945135,3.446455499446
"20_1","",4,"20_1_4","1O",5,"20_C_old_witrox_4.txt","Control_20_4",2018-06-01,0.1236,"",20,293.15,8.62e-05,-0.873428112981714,-2.09070473395855,"tomato",21,50,"1","channel_1",0.0442895816627831,0.0632898121961171,0.000569608309765054,22.2147240808371,3.10075531591178
"20_1","",1,"20_1_1","2O",6,"20_C_old_witrox_4.txt","Control_20_4",2018-06-01,0.0622,"",20,293.15,8.62e-05,-0.873428112981714,-2.777400279237,"tomato",21,50,"1","channel_2",0.0272386188141913,0.0389239862854794,0.000350315876569314,13.6623191862033,2.61464161910242
"20_1","",5,"20_1_5","3O",7,"20_C_old_witrox_4.txt","Control_20_4",2018-06-01,0.1097,"",20,293.15,8.62e-05,-0.873428112981714,-2.21000591170095,"tomato",21,50,"1","channel_3",0.03488941757094,0.0498569777088733,0.000448712799379859,17.4997991758145,2.86218940519588
"20_2","",5,"20_2_5","1O",5,"20_C_old_witrox_5.txt","Control_20_5",2018-06-01,0.0846,"",20,293.15,8.62e-05,-0.873428112981714,-2.46982101236996,"tomato",21,50,"2","channel_1",0.051049872283469,0.0729502674930771,0.000656552407437694,25.6055438900701,3.24280888624604
"20_4","",2,"20_4_2","2O",6,"20_C_old_witrox_5.txt","Control_20_5",2018-06-01,0.1246,"",20,293.15,8.62e-05,-0.873428112981714,-2.08264667262878,"tomato",21,50,"4","channel_2",0.0552511450882724,0.0789538863311413,0.000710584976980272,27.7128141022306,3.32189490919414
"20_4","",1,"20_4_1","3O",7,"20_C_old_witrox_5.txt","Control_20_5",2018-06-01,0.0998,"",20,293.15,8.62e-05,-0.873428112981714,-2.30458709566472,"tomato",21,50,"4","channel_3",0.0463760202861941,0.0662713329889714,0.000596441996900742,23.261237879129,3.14678836489751
"20_3","",3,"20_3_3","1O",13,"20_C_old_witrox_6.txt","Control_20_5",2018-06-01,0.0825,"",20,293.15,8.62e-05,-0.873428112981714,-2.4949569856415,"tomato",21,50,"3","channel_1",0.0362057376461209,0.0517379990963068,0.000465641991866761,18.1600376828037,2.89922344821525
"20_3","",2,"20_3_2","2O",14,"20_C_old_witrox_6.txt","Control_20_5",2018-06-01,0.0867,"",20,293.15,8.62e-05,-0.873428112981714,-2.44530139519564,"tomato",21,50,"3","channel_2",0.036542104392876,0.0522186671774198,0.000469968004596778,18.3287521792743,2.90847098420838
"29_4","",4,"29_4_4","1O",13,"29_C_old_witrox_6.txt","Control_29_6",2018-06-01,0.1339,"",29,302.15,8.62e-05,0.305324711834194,-2.01066202628501,"seagreen3",23,50,"4","channel_1",0.0804495960516536,0.114962472757813,0.00103466225482032,40.3518279379924,3.69763669574666
"29_4","",5,"29_4_5","2O",14,"29_C_old_witrox_6.txt","Control_29_6",2018-06-01,0.1569,"",29,302.15,8.62e-05,0.305324711834194,-1.85214661924315,"seagreen3",23,50,"4","channel_2",0.0877793446658754,0.125436683527536,0.00112893015174782,44.0282759181651,3.78483206202088
"26_4","",1,"26_4_1","1O",5,"26_C_old_witrox_7.txt","Control_26_7",2018-06-06,0.2025,"",26,299.15,8.62e-05,-0.0797122156768461,-1.59701539243554,"dodgerblue2",22,55,"4","channel_1",0.119481190879336,0.170738621766571,0.00153664759589914,59.9292562400664,4.0931648039153
"26_4","",2,"26_4_2","2O",6,"26_C_old_witrox_7.txt","Control_26_7",2018-06-06,0.1603,"",26,299.15,8.62e-05,-0.0797122156768461,-1.83070821936663,"dodgerblue2",22,55,"4","channel_2",0.0962588484064301,0.137553894372789,0.0012379850493551,48.2814169248488,3.87704674386929
"26_4","",4,"26_4_4","3O",7,"26_C_old_witrox_7.txt","Control_26_7",2018-06-06,0.1218,"",26,299.15,8.62e-05,-0.0797122156768461,-2.10537492370634,"dodgerblue2",22,55,"4","channel_3",0.0743717890674514,0.106277286577388,0.000956495579196493,37.3033275886632,3.61908253416297
"26_4","",5,"26_4_5","1O",13,"26_C_old_witrox_8.txt","Control_26_7",2018-06-06,0.1261,"",26,299.15,8.62e-05,-0.0797122156768461,-2.07068003601126,"dodgerblue2",22,55,"4","channel_1",0.0894121539986485,0.127769968064069,0.00114992971257662,44.8472587904881,3.80326246713834
"26_3","",4,"26_3_4","2O",14,"26_C_old_witrox_8.txt","Control_26_7",2018-06-06,0.158,"",26,299.15,8.62e-05,-0.0797122156768461,-1.84516024595517,"dodgerblue2",22,55,"3","channel_2",0.0844243706123702,0.120642425605077,0.00108578183044569,42.345491387382,3.74586195468413
"26_1","",2,"26_1_2","3O",15,"26_C_old_witrox_8.txt","Control_26_7",2018-06-06,0.1732,"",26,299.15,8.62e-05,-0.0797122156768461,-1.7533082828538,"dodgerblue2",22,55,"1","channel_3",0.0757234652177621,0.108208831796182,0.000973879486165638,37.9812999604599,3.63709393229865
"26_2","",5,"26_2_5","1O",13,"26_C_old_witrox_9.txt","Control_26_9",2018-06-06,0.2019,"",26,299.15,8.62e-05,-0.0797122156768461,-1.59998275366335,"dodgerblue2",22,55,"2","channel_1",0.0887916106677315,0.126883211644188,0.00114194890479769,44.5360072871101,3.79629801450411
"26_1","",5,"26_1_5","2O",14,"26_C_old_witrox_9.txt","Control_26_9",2018-06-06,0.192,"",26,299.15,8.62e-05,-0.0797122156768461,-1.65025990695436,"dodgerblue2",22,55,"1","channel_2",0.111672455511238,0.159579938925558,0.00143621945033003,56.012558562871,4.02557592564389
"32_2","",4,"32_2_4","1O",5,"32_C_old_witrox_7.txt","Control_32_7",2018-06-06,0.1397,"",32,305.15,8.62e-05,0.682790865741871,-1.96825801271922,"purple",24,55,"2","channel_1",0.0926885904052087,0.132451995689043,0.00119206796120139,46.4906504868542,3.83925122757824
"32_2","",3,"32_2_3","2O",6,"32_C_old_witrox_7.txt","Control_32_7",2018-06-06,0.1417,"",32,305.15,8.62e-05,0.682790865741871,-1.9540431322855,"purple",24,55,"2","channel_2",0.0993308530000479,0.141943788937068,0.00127749410043362,49.822269916911,3.90846207115883
"32_3","",1,"32_3_1","3O",7,"32_C_old_witrox_7.txt","Control_32_7",2018-06-06,0.2208,"",32,305.15,8.62e-05,0.682790865741871,-1.5104979645792,"purple",24,55,"3","channel_3",0.120604358238226,0.172343627922425,0.00155109265130183,60.4926134007712,4.10252126503366
"29_3","",3,"29_3_3","1O",5,"29_C_old_witrox_7.txt","Control_29_7",2018-06-07,0.2538,"",29,302.15,8.62e-05,0.305324711834194,-1.37120872370185,"seagreen3",23,56,"3","channel_1",0.147723480444719,0.211096853555503,0.00189987168199953,74.0949955979816,4.30534799423168
"29_1","",3,"29_1_3","2O",6,"29_C_old_witrox_7.txt","Control_29_7",2018-06-07,0.2074,"",29,302.15,8.62e-05,0.305324711834194,-1.57310598318671,"seagreen3",23,56,"1","channel_2",0.131940787397751,0.188543385191386,0.00169689046672248,66.1787282021766,4.19235908505551
"29_2","",3,"29_2_3","3O",7,"29_C_old_witrox_7.txt","Control_29_7",2018-06-07,0.1392,"",29,302.15,8.62e-05,0.305324711834194,-1.97184353108182,"seagreen3",23,56,"2","channel_3",0.111144573282211,0.15882559522028,0.00142943035698252,55.7477839223182,4.02083765927785
"29_3","",1,"29_3_1","1O",13,"29_C_old_witrox_8.txt","Control_29_7",2018-06-07,0.138,"",29,302.15,8.62e-05,0.305324711834194,-1.98050159382493,"seagreen3",23,56,"3","channel_1",0.0923763244927279,0.132005767700108,0.00118805190930097,46.334024462738,3.8358765608133
"29_3","",4,"29_3_4","2O",14,"29_C_old_witrox_8.txt","Control_29_7",2018-06-07,0.2315,"",29,302.15,8.62e-05,0.305324711834194,-1.46317540545585,"seagreen3",23,56,"3","channel_2",0.123879485600453,0.177023784923047,0.00159321406430743,62.1353485079896,4.12931504612594
"29_1","",4,"29_1_4","3O",15,"29_C_old_witrox_8.txt","Control_29_7",2018-06-07,0.1351,"",29,302.15,8.62e-05,0.305324711834194,-2.00174003401598,"seagreen3",23,56,"1","channel_3",0.0813749779153515,0.116284843441037,0.00104656359096934,40.8159800478041,3.70907367256663
"32_4","",5,"32_4_5","1O",5,"32_C_old_witrox_8.txt","Control_32_8",2018-06-07,0.1565,"",32,305.15,8.62e-05,0.682790865741871,-1.85469926900193,"purple",24,56,"4","channel_1",0.122444271951007,0.174972864617989,0.0015747557815619,61.4154754809142,4.11766184705853
"32_1","",5,"32_1_5","2O",6,"32_C_old_witrox_8.txt","Control_32_8",2018-06-07,0.2069,"",32,305.15,8.62e-05,0.682790865741871,-1.57551969423064,"purple",24,56,"1","channel_2",0.184711013985099,0.263952038984707,0.00237556835086236,92.6471656836322,4.52879836061348
"32_1","",4,"32_1_4","3O",7,"32_C_old_witrox_8.txt","Control_32_8",2018-06-07,0.1758,"",32,305.15,8.62e-05,0.682790865741871,-1.73840829373106,"purple",24,56,"1","channel_3",0.112006585363981,0.160057410485129,0.00144051669436616,56.1801510802804,4.02856351089071
"20_1","",2,"20_1_2","1O",5,"20_C_old_witrox_7.txt","Control_20_7",2018-06-08,0.0796,"",20,293.15,8.62e-05,-0.873428112981714,-2.5307411861318,"tomato",21,57,"1","channel_1",0.072205787216146,0.103182069931873,0.000928638629386854,36.2169065460873,3.58952604146625
"20_1","",3,"20_1_3","2O",6,"20_C_old_witrox_7.txt","Control_20_7",2018-06-08,0.1239,"",20,293.15,8.62e-05,-0.873428112981714,-2.08828049034704,"tomato",21,57,"1","channel_2",0.073427224661099,0.10492750404071,0.000944347536366394,36.8295539182894,3.60630061847185
